@relation 'position-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C1-L4,6'

@attribute class {rest,index,pinch_1,pinch_3,fist,spread}
@attribute A_mean numeric
@attribute A_median numeric
@attribute A_variance numeric
@attribute B_mean numeric
@attribute B_median numeric
@attribute B_variance numeric
@attribute C_mean numeric
@attribute C_median numeric
@attribute C_variance numeric
@attribute D_mean numeric
@attribute D_median numeric
@attribute D_variance numeric
@attribute E_mean numeric
@attribute E_median numeric
@attribute E_variance numeric
@attribute F_mean numeric
@attribute F_median numeric
@attribute F_variance numeric
@attribute G_mean numeric
@attribute G_median numeric
@attribute G_variance numeric
@attribute H_mean numeric
@attribute H_median numeric
@attribute H_variance numeric

@data
spread,-2,0,31.8,-1.5,-2,11.45,-1.6,-2,13.44,-1.7,-3,228.01,1.2,3,155.36,-1.3,-2,15.01,-3.3,0,221.21,-2,-2,6.8
spread,-1,0,5.6,-0.8,1,14.56,0,0,59.4,6.3,3,1092.61,8.2,7,1535.16,0.8,-4,154.96,0,2,84,-0.4,0,5.84
spread,-1.7,-1,2.81,-1.3,-2,4.41,-1,-1,7.6,3,14,722,-7,-7,736.2,-2.5,-1,20.45,-0.7,-1,19.21,-1.5,-2,2.65
spread,-1.1,-1,5.29,-0.7,-1,6.21,-0.5,-2,29.05,-1.8,-1,183.76,-3.1,-9,727.89,-1.3,1,42.61,-2.9,2,236.89,-2.1,-1,16.49
spread,-0.4,-1,10.24,-1.2,-1,5.16,-1.6,0,15.64,-0.3,-2,510.01,1.7,2,1138.01,0.6,-1,61.24,0.3,2,40.61,-0.5,0,5.05
spread,-0.7,-2,10.61,-0.7,-2,18.81,-1,-2,74.8,-5.9,-2,1135.69,-3.4,-13,1681.04,-1,-3,162.4,-0.9,-2,71.09,-0.8,-1,10.56
spread,-1.8,-1,3.36,-2.9,-2,6.89,-3.2,-2,41.76,-6.8,-3,569.36,-7.4,-10,367.64,-4.1,-1,46.69,-1.3,-2,15.01,-1.7,-2,2.21
spread,-2.1,-2,2.49,-1.8,-2,6.16,-2,-3,17.4,-0.6,-2,1424.24,-6,-9,997.6,-2.9,-4,28.89,-4.6,-1,140.84,-2,-1,3.6
spread,-1.5,-2,2.85,-2,-3,11,-1.5,-1,21.05,0,-1,944,-2.1,0,295.69,-2.1,-1,42.29,-2.2,-3,61.36,-1.5,-1,7.05
spread,-0.9,-1,5.69,-1.5,-2,7.05,-0.3,0,14.41,5.1,5,674.29,4.2,5,715.96,-0.9,-4,115.69,-2.9,-3,43.49,-1.5,-2,4.45
spread,-1.6,-1,2.84,-1.6,-1,4.44,-1.6,-1,22.44,-1.8,-2,140.56,-2.1,-6,309.49,-1.8,-2,33.56,-1.1,-2,22.89,-1.8,-2,1.16
spread,-1,-2,2.8,-1.5,-2,5.85,-2.6,-2,15.44,-3.1,-11,1102.89,-2.3,-3,726.81,-1.4,-2,44.04,-2.9,1,129.69,-0.8,0,6.76
spread,-1.4,-1,4.24,-2.1,-2,5.29,-1.7,-2,12.01,0.6,-2,454.44,-0.1,-13,786.49,-2.2,-3,34.16,-2.2,1,164.36,-1.2,-1,6.76
spread,-1.3,-1,3.81,-1.4,0,6.24,-1.3,-1,17.01,-0.7,1,376.01,-1.2,-2,934.96,0,2,87.6,-0.6,1,57.64,-1.2,-1,5.16
spread,-1.2,-1,0.96,-0.9,-1,4.49,-0.5,-1,13.45,2.1,-1,767.69,-1.3,-10,805.01,-1.6,-4,17.84,-2.8,2,147.96,-1,0,7.6
spread,-1.3,-1,2.61,-1.7,-2,5.41,-1.4,-1,22.84,-4,-6,564.2,0.1,6,302.69,-1.4,-2,28.24,-1.4,-3,37.84,-1.4,-1,8.04
pinch_3,-1.5,-1,2.85,-1,-1,6.6,-0.5,0,3.05,0.9,5,227.09,0.1,1,45.49,-0.4,-1,8.24,-1.3,-1,4.41,-1.5,-1,0.25
pinch_3,-0.9,-1,2.09,-1.3,-1,6.41,-0.7,-1,10.81,2.6,-1,432.84,-1.6,1,233.04,-1.2,0,12.76,-1.1,-1,7.89,-1.2,-1,3.96
pinch_3,-0.9,-1,2.69,-0.9,-1,3.29,-1.4,-1,10.64,-2.8,-1,90.36,-5.3,-3,150.61,-2.2,-3,22.76,-0.6,0,3.84,-0.6,0,4.24
pinch_3,-1.6,-1,3.24,-1.3,-1,6.41,-0.7,-2,22.41,-1.7,-7,244.41,1.1,8,104.89,-1.2,1,50.96,-1.5,-2,11.65,-1.1,1,22.49
pinch_3,-1.2,-1,2.16,-1.3,-2,3.41,-1.1,-1,3.89,0.1,1,47.29,-2,-1,88.8,-0.9,-2,16.29,-1.4,-1,10.04,-1.2,-1,4.76
pinch_3,-1.4,-1,2.44,-1.1,-1,0.69,-0.9,-2,7.49,-0.6,5,84.44,-1.1,-1,89.69,-1.2,0,4.96,-1.5,-1,1.85,-1.3,-1,1.41
pinch_3,-1.3,-1,1.81,-1,-1,4.4,-1.2,0,13.16,-3.1,-1,137.89,-1,2,41.4,-1.3,-3,16.21,-0.9,0,4.09,-2.8,0,72.36
pinch_3,-1.3,-1,1.61,-1.1,-1,4.49,-1.3,-1,6.21,1.1,4,181.29,-0.5,-1,55.05,-2.1,-2,3.69,-1,-1,1.8,-1,0,17.6
pinch_3,-1.5,-1,3.25,-1.4,-2,8.24,-2,-1,5.4,-2.6,0,146.84,-3.5,0,63.45,-1.7,-1,2.21,-1.3,-1,1.61,-1,0,8.8
pinch_3,-1,-1,2,-1.2,0,4.16,-1.4,0,12.24,1.6,-1,218.64,-2.7,-3,58.41,-1.8,-1,7.96,-1,-1,1.8,-1.2,-1,2.76
pinch_3,-1.5,0,3.25,-1,0,7.4,-1.4,-2,6.24,-0.4,2,163.64,-0.5,2,31.25,-0.6,-1,8.04,-1.2,-1,3.76,-1.4,-1,2.04
pinch_3,-1.4,-1,1.24,-1.9,-2,1.89,-1.9,-1,7.69,-5,-3,163.4,-4.3,-4,39.01,-1.6,-1,5.04,-1,-1,0.8,-1.4,-1,2.44
pinch_3,-0.7,-1,0.81,-1,-1,5.4,-1.7,-1,8.01,0.8,-1,159.36,2.5,4,61.65,-1.5,-1,1.85,-1.5,-1,1.05,0,0,81.8
pinch_3,-1.6,-2,2.44,-0.8,-1,1.56,-1.1,-1,10.49,-3.3,-3,70.01,-2.4,-2,83.84,-1.7,-1,4.81,-1.1,-1,1.29,-1.8,-3,7.56
pinch_3,-1.6,-1,1.84,-1.3,-1,3.21,-0.6,-1,12.44,0.3,-1,100.21,-3.5,-1,104.65,-2.3,-2,5.41,-1.3,-1,3.41,-1.1,-1,2.09
pinch_3,-1,-1,4.8,-1.4,-2,8.84,-0.6,1,14.24,-1.5,-2,163.25,1.5,0,84.45,-0.4,-1,12.84,-1,-1,3.8,-1.4,-2,8.04
pinch_3,-1.1,-1,1.29,-1.3,-2,2.61,-1.7,-2,4.01,-4,-4,59.8,-3.6,-3,66.04,-2.1,-2,5.49,-1.7,-1,3.21,-1.3,-1,1.41
pinch_3,-1.8,-1,1.36,-1.1,-1,2.69,-1.3,-2,5.61,-1.9,-3,60.09,-2.5,0,108.65,-1.5,0,10.45,-1.4,-2,1.64,-1.3,-1,1.81
pinch_3,-0.8,-1,1.96,-1.4,-2,4.84,-2,-3,5.2,-0.7,1,63.21,0.5,-5,185.65,-0.9,-1,9.89,-1.9,-2,1.09,-1.5,-1,3.85
pinch_3,-1.2,-2,1.56,-1.1,0,2.29,-1.5,-1,6.85,-3.7,-5,452.01,-1.1,0,61.69,-2.1,-3,4.29,-1.6,-2,2.04,-1.2,-1,0.56
pinch_3,-1,-1,1.4,-0.6,-1,6.24,-0.1,-1,20.89,0.3,1,175.81,-1.6,-1,74.64,-1.1,-1,5.09,-0.5,0,4.05,-0.7,0,2.81
pinch_3,-0.8,-1,1.16,-0.9,0,5.29,-1.6,-1,9.84,-2.7,-1,99.81,-3.3,-4,64.41,-1.8,-1,5.16,-1,0,4.2,-1.6,-1,25.24
pinch_3,-1,-1,1.2,-0.8,-1,4.36,-1.2,-2,8.76,-1.7,-3,230.21,-2.5,0,121.65,-1.5,-1,4.25,-1.6,-2,3.04,-0.9,1,16.49
pinch_3,-1.4,-1,2.24,-1.6,-2,2.64,-0.9,0,2.29,-0.8,-4,124.96,-3,-5,38.6,-0.9,-1,3.29,-1.2,-1,1.76,-1.1,-1,9.29
pinch_3,-1.2,-1,3.16,-1.9,-2,2.49,-1.1,0,6.49,-0.7,-4,338.21,0.6,2,49.44,-1.1,-1,1.09,-1.2,-1,2.16,-1.5,-1,5.25
pinch_3,-1.1,-1,0.89,-1,0,3.6,-0.4,-1,7.04,-0.6,-1,70.24,0.6,0,36.04,-0.7,-1,8.21,-1.2,-1,4.36,-1.3,-1,2.61
pinch_3,-0.7,-1,0.81,-1.8,-2,4.36,-1.6,-1,6.24,-1.8,6,252.96,-2.7,0,62.81,-1.3,-2,8.21,-1.1,-1,5.29,-1.5,-2,0.85
pinch_3,-1.7,-2,1.61,-0.8,-1,1.56,-1.4,0,5.24,0.1,-3,540.09,-0.7,4,164.61,-1.4,-2,9.24,-1.4,-2,1.24,-1,-1,2.2
pinch_3,-1.1,-2,2.09,-1.1,-1,1.69,-1.1,-1,6.49,-1.8,-1,219.16,0,-1,47.6,-0.8,0,2.56,-1.1,-1,1.49,-2.3,-1,59.21
pinch_3,-1.2,-1,2.56,-1.2,-1,2.76,-1.3,-1,8.01,-1,-6,454,2.1,5,87.69,-1.4,-1,3.64,-1.5,-1,1.25,-2.5,-1,61.45
pinch_3,-0.6,-1,13.84,-1,-1,1.6,-0.9,-1,3.49,-3.4,-3,21.84,-3.3,-4,33.01,-0.8,-1,2.96,-0.8,-2,11.16,-6.6,-4,688.24
pinch_3,-1.7,-2,6.01,-1,0,10.4,-1.1,-1,17.49,-1.7,2,213.01,-2.6,0,65.84,-1.8,-2,2.56,-1.6,-1,2.84,-2.8,10,396.36
pinch_3,-0.8,0,3.96,-1.2,-1,4.16,-0.9,0,7.69,-0.2,1,57.96,-3.1,-2,26.69,-0.7,-1,9.01,-1.4,0,7.84,-1.8,3,67.36
pinch_3,-0.7,0,2.21,-1.1,0,3.49,-2.3,-2,2.61,-4.1,-3,178.49,1.6,-1,61.24,-0.6,-1,6.84,-0.9,-1,2.49,-0.3,0,89.81
pinch_3,-1.9,-1,1.89,-1.8,-1,3.16,-1.1,0,2.09,0.8,1,6.56,-2.6,-4,47.04,-1.2,-1,1.96,-2.2,-2,1.56,-1.9,0,17.49
pinch_3,-1.8,-2,5.16,-0.7,0,5.61,-1.4,-1,10.24,-1.8,-2,123.76,-1.5,0,31.65,-1.7,-1,6.41,-1.7,-1,4.41,-6.1,1,216.49
pinch_3,-1.3,-1,3.61,-1.2,-1,2.16,-0.6,0,6.64,0.3,2,41.01,-0.9,2,128.29,-0.9,-1,4.69,-1.4,-1,5.44,-1.6,-1,45.84
pinch_3,-1.1,0,1.89,-1,-1,3.2,-0.8,-1,13.16,-1.5,-3,147.45,-1.3,-2,66.21,-1.5,-1,1.45,-0.8,0,1.56,-1.4,-1,9.04
pinch_3,-1.7,-1,1.01,-1.2,0,2.36,-1.7,-3,11.01,-5.8,-6,145.36,0,-2,29.2,-2.6,-2,9.44,-1.9,-2,4.49,-1.5,-1,3.05
pinch_3,-1.4,-1,1.04,-1.5,-2,2.65,-2,-1,6.2,0.3,0,49.01,-0.6,-1,28.64,-1.4,-1,7.44,-1.1,-1,4.49,-1.3,-1,1.21
pinch_3,-1.3,-1,0.81,-1.1,-1,5.69,-0.1,1,15.29,-2.2,1,244.96,-1.2,-1,99.76,-0.8,-1,10.56,-1.4,-1,7.04,-0.9,-1,4.89
pinch_3,-1,-1,1.4,-1.4,-2,3.24,-1.1,-2,7.89,2,9,382.8,1.1,3,95.69,-0.6,0,5.04,-0.7,-1,1.21,-0.6,0,2.04
pinch_3,-1.1,-1,2.69,-1.6,-1,2.04,-1.3,-1,4.81,-4.8,-2,60.76,-2.8,-3,47.36,-1.3,-1,5.61,-1.6,-1,6.04,-1.6,-2,1.04
pinch_3,-1.5,-1,3.05,-1.9,-1,1.49,-2,-2,2,-2.9,-3,95.49,-0.2,2,30.36,-1.6,-1,4.24,-1.4,-2,10.64,-1.5,-1,5.65
pinch_3,-1.1,-1,1.29,-2,-1,5.6,-2.3,-2,4.61,-0.1,-2,174.09,-2,1,70.4,-1.8,-1,8.96,-1.9,-2,2.69,-1.7,-1,2.41
pinch_3,-1,-1,3,-0.4,0,4.44,-1.1,-1,6.49,-3.8,-4,48.96,-1,2,41.4,-0.2,-1,33.56,-0.7,-1,22.21,-0.8,0,2.56
pinch_3,-0.8,-1,3.16,-1.3,-1,1.61,-0.9,-1,4.09,2.7,1,221.01,-1.5,1,212.85,-0.9,-1,16.49,-1.2,-2,21.76,0,0,206
pinch_3,-1.7,-1,2.21,-1.4,0,8.84,-1.6,-1,22.04,-1.7,-3,243.01,-1.6,2,150.24,-2.5,-3,1.65,-0.9,-1,1.89,-1.5,-1,18.65
pinch_3,-1.1,-1,2.69,-0.6,0,0.44,-0.5,-1,5.45,-0.6,0,157.04,-0.2,0,25.16,-1,-1,2.8,-1.4,-1,4.24,0.7,0,96.41
pinch_3,-1.3,-1,4.81,-1.4,-1,6.84,-1.8,-2,10.76,-7,1,208,-2.9,-4,50.89,-1.8,-2,3.76,-1,-1,5.2,-3.1,-2,21.69
pinch_3,-1.2,-1,1.76,-1.3,0,3.21,0,-1,11,5.2,7,333.36,1.8,1,60.36,-0.8,-1,11.36,-0.6,-1,1.64,-1.2,-2,5.36
pinch_1,-1.3,-1,2.61,-1.2,-2,2.96,-0.9,-2,8.89,-1.5,-3,101.25,-4.7,-9,91.01,-1.8,-1,23.36,-1.9,-1,13.49,-1.3,-2,11.61
pinch_1,-1.6,-2,2.04,-1.5,-1,1.85,-1.7,-1,10.21,-6.1,-2,302.89,-5.6,-7,227.24,-1.7,-1,9.41,-0.6,-1,7.84,-1.3,-1,5.61
pinch_1,-1.3,-1,3.21,-1.4,-2,4.04,-0.9,0,6.49,0.3,-3,178.81,0.9,0,291.29,-1.9,-1,3.09,-1.4,-2,2.44,-2.2,-1,12.36
pinch_1,-0.7,0,1.81,-1.5,-1,3.85,-1.2,-1,10.56,1.3,1,93.61,1.6,5,202.64,-1.2,-1,36.36,-1.5,-1,6.85,-1.2,-1,2.76
pinch_1,-1.6,-1,2.64,-1.1,0,3.49,-0.8,-1,9.16,-1.1,0,347.69,-4,-1,172.8,-1.9,-2,23.49,-1.7,-3,10.41,-0.9,-1,9.89
pinch_1,-0.4,-1,0.64,-0.7,-1,3.81,-0.9,-1,9.29,-0.6,1,85.24,-0.5,-2,120.85,-1.3,0,33.61,-1.5,-2,3.65,-1.4,-2,2.44
pinch_1,-0.9,-1,1.49,-1.7,-1,2.21,-2.3,-2,3.21,-0.8,-3,179.16,1.1,8,283.09,-2,-2,11,-2.2,-1,15.16,-1.3,-1,1.61
pinch_1,-1.6,-2,0.64,-1.3,-1,3.61,-1.4,-1,9.84,-2.8,-2,18.16,-4.6,-2,140.04,-1.3,-1,11.81,-1.1,-1,6.09,-1.1,-1,1.09
pinch_1,-1.6,-1,3.24,-1.3,-1,2.41,-1.1,-1,3.89,-3,0,46.4,-5,-5,67.4,-2,-3,12.4,-1.2,-2,5.36,-0.7,-1,13.21
pinch_1,-0.7,-1,2.01,-1.4,-1,6.04,-1.4,0,11.04,-1.2,3,129.96,-3.9,-5,229.89,-1.5,-2,10.85,-1.1,-1,36.69,-2.1,-2,13.89
pinch_1,-1.1,-1,3.69,-0.9,-1,2.49,-1.3,-1,9.41,-2.1,-5,74.49,-2.1,-4,224.89,-0.7,0,18.81,-0.8,0,18.16,-1.8,-1,23.76
pinch_1,-1.2,-1,1.16,-1.6,-2,2.64,-1.6,-2,5.44,-1.1,-1,17.89,-0.5,1,294.45,-2,-3,20.6,-1,-1,102.6,-1,-1,18.4
pinch_1,-1.3,-1,1.81,-1.2,-1,5.76,-1,-1,7.8,0.1,0,17.89,0.7,1,157.61,0.4,-1,9.04,-1.4,0,14.24,-1,-1,4.8
pinch_1,-1.1,-1,1.29,-1.2,-1,3.36,-1.5,-1,4.65,-1.7,-1,66.61,2.6,-3,381.44,-0.9,-3,23.69,-1.3,-1,4.61,-1.1,-1,3.29
pinch_1,-1.7,-2,2.81,-1.3,-1,3.21,-1.2,-1,6.36,-0.7,-2,164.81,-1.1,0,339.69,-2.1,-3,23.89,-1.9,-1,2.69,-1.7,-2,2.01
pinch_1,-1.2,-1,2.76,-1.4,-1,2.44,-1.5,-1,6.85,-0.1,2,74.69,-1.8,-5,121.16,-1.5,-2,15.65,-1.7,-2,4.21,-1.3,-2,1.41
pinch_1,-1,-1,1.4,-0.8,-1,1.16,-0.6,0,5.64,0.6,4,32.64,0.4,5,104.04,0.3,0,11.01,-0.2,0,4.36,-1,-1,2
pinch_1,-1.2,-1,2.16,-1.6,-1,6.84,-1.2,-2,5.36,-1.3,-2,93.41,-0.4,-3,218.64,-2.1,-2,11.29,-1.6,-2,3.24,-1.5,-1,1.05
pinch_1,-1.7,-2,1.41,-1.5,-1,1.85,-2.3,-2,4.81,-3.1,1,31.49,-3.2,1,222.56,-3.2,-3,15.96,-2.4,-2,25.64,-1.5,-2,9.65
pinch_1,-1.1,-1,2.29,-1.3,-1,4.41,-0.8,-1,12.16,-0.8,-1,909.96,-2.2,-4,1155.36,-1.1,-2,28.29,-0.9,0,8.69,-1.6,-2,3.84
pinch_1,-1.4,-1,1.24,-1.5,-1,1.25,-1.7,-1,5.81,-3.3,3,232.61,-4.3,-1,228.21,-1.8,-1,6.76,-1.3,-1,3.61,-0.9,-1,2.29
pinch_1,-1.3,-1,3.01,-1.5,-2,2.25,-2.4,-1,11.84,-1.7,-8,361.81,-3.2,-3,191.16,-1.3,-2,16.21,-1.2,-1,2.76,-1.5,-2,2.05
pinch_1,-1.6,-1,2.64,-1.7,-1,1.61,-1.9,-2,4.49,-3.7,-8,159.41,-5.9,-8,424.09,-2.3,-2,30.41,-2.4,-3,5.84,-1.7,-2,2.41
pinch_1,-1.4,-1,3.84,-1,0,6.2,-0.6,1,17.44,-2.4,-2,141.44,-2.7,-4,296.41,-1.1,2,24.09,-1.1,-2,5.09,-1.2,-1,3.56
pinch_1,-1.3,-1,1.21,-1.3,-1,3.61,-1.1,-2,9.09,-1.1,7,278.29,1.4,1,190.24,-0.7,-1,13.81,-1.2,-1,1.76,-1,-1,2.4
pinch_1,-1,-1,3.4,-1.3,-1,3.61,-1.3,-2,10.81,-1.9,0,89.09,-2.1,-4,191.89,-1.2,0,26.96,-0.8,-1,4.96,-1.2,-1,3.16
pinch_1,-1.5,-1,1.25,-1.5,-2,3.25,-2,-1,10.6,-4,-3,144.8,-4.9,1,121.29,-1.9,-4,17.29,-1.5,-1,3.05,-1.1,-1,1.69
pinch_1,-1.2,-1,2.96,-1.2,-1,3.56,-1.4,-1,5.44,-1.1,-1,61.09,-4.3,-3,128.81,-1.4,-3,16.64,-1.6,-1,3.04,-1.4,-1,1.44
pinch_1,-1.5,-1,4.65,-1.3,-2,4.61,-1.6,-1,9.64,-2.4,-1,131.04,-3.7,-3,197.81,-1.3,-3,14.01,-1.5,-1,6.05,-1.3,-1,2.81
pinch_1,-1.5,-1,2.05,-0.7,0,4.01,-2,-2,7.4,-2.9,-2,122.49,-1.9,-7,210.89,-2,0,12.6,-2,-1,5,-1.3,-1,1.21
pinch_1,-1.3,-1,2.01,-1.2,-1,0.96,-1.1,-1,4.29,-0.5,0,119.25,-0.3,0,92.41,-2.4,-3,24.24,-1.4,-1,13.64,-1.1,-1,2.49
pinch_1,-1.2,-1,2.56,-0.9,-1,0.89,-0.9,0,4.29,-1.4,1,137.84,-0.2,0,66.56,-0.3,-2,144.81,-3.5,-3,44.85,-1.1,-2,4.29
pinch_1,-1.5,-2,1.05,-0.8,0,2.96,-0.8,-1,10.56,-0.9,4,182.49,-2.3,-1,79.81,-0.5,-1,14.25,0.6,2,6.64,-1,-1,1.4
pinch_1,-1,-1,0.4,-1,-1,1.6,-0.7,0,7.01,-1.6,1,82.44,-2.4,-1,78.84,-2.4,-2,12.84,-0.6,0,3.24,-1.4,-1,1.04
pinch_1,-1.3,-1,1.41,-1.9,-2,5.29,-2.1,-2,12.49,-1.3,-2,86.41,-2.4,-4,472.84,-0.6,-1,23.24,-0.9,-1,2.09,-1.1,0,1.49
pinch_1,-1.2,-1,1.56,-1.4,-1,0.84,-1.6,0,8.64,1.1,2,338.49,2.2,2,339.16,-0.5,-1,35.65,-1.1,-1,2.49,-1,-1,1.2
pinch_1,-1.6,-2,1.24,-1.4,-1,1.84,-1,-1,2,-1.4,-1,72.24,-3.3,2,198.21,-2.6,-2,8.04,-1.5,-1,1.65,-1.4,-1,1.04
pinch_1,-1,-1,3.6,-1.3,-1,3.01,-1.1,-1,7.69,-1.3,2,214.81,2,3,515.8,-2.1,-2,6.29,-1.3,-1,1.61,-0.7,-1,1.41
pinch_1,-1.3,-1,1.41,-1,-1,2,-1.4,-1,1.84,-1.5,2,140.25,-0.8,-1,259.16,-1.1,-1,18.69,-1.3,-1,2.61,-1.4,-1,1.04
pinch_1,-0.9,-1,0.89,-0.7,-1,2.61,-1,-1,1.6,-2.2,-2,53.76,-2.5,0,285.25,-0.6,-1,9.04,-0.6,-1,1.04,-0.7,-1,2.01
pinch_1,-1.1,-1,1.29,-1.2,-1,6.16,-1.5,-2,13.25,-1.1,0,78.89,-3.4,-6,309.44,-1.3,-1,10.41,-1.1,-1,4.49,-1.1,-1,2.49
pinch_1,-1.4,-2,1.64,-1.7,-1,1.21,-1.6,-1,8.44,-3.2,-2,131.16,-4.6,-5,298.44,-1.3,-2,13.01,-1.6,-1,2.44,-1.4,-1,1.44
pinch_1,-0.8,-1,1.56,-1.4,-1,2.84,-1.3,-1,9.01,0.7,5,314.21,-3.5,-2,260.25,-1.7,-1,5.21,-1.3,-1,1.21,-1,-1,1
pinch_1,-1.2,-1,1.76,-1.4,-2,3.64,-1.5,-1,4.65,-2.5,-2,77.25,-2.7,-3,58.81,-2.4,-4,13.04,-1.5,-1,2.25,-1.4,-1,2.04
pinch_1,-1.1,-1,1.09,-1.9,-2,1.49,-1.9,-2,4.49,-1.8,6,102.36,-2.2,-1,45.16,-2,-1,10.2,-2,-2,4.4,-1.3,-1,1.41
pinch_1,-1.2,-1,1.96,-0.7,0,3.81,-1.1,-1,12.29,-2.3,-2,143.61,0.5,4,138.45,-1.1,-1,10.49,-1.5,-1,2.45,-1,-1,2.6
pinch_1,-1.4,-2,2.24,-1.3,-1,2.81,-1.6,-1,7.84,-0.6,2,45.44,-0.7,0,75.81,-1.2,0,14.76,-1.2,-1,6.56,-1.1,-1,2.29
pinch_1,-1.7,-2,1.41,-1.8,-2,0.96,-1.5,-2,1.45,-1.3,-2,49.01,-2.5,-3,59.85,-0.7,0,12.21,-1.4,-1,1.84,-1.5,-1,1.25
pinch_1,-1.2,-1,0.76,-0.9,-1,2.29,-1.5,-1,1.05,-1.9,1,161.69,-2.1,-8,259.69,-1,0,11.2,-1,-1,1.4,-1.2,-1,0.76
pinch_1,-0.9,-1,1.49,-1.1,-1,1.09,-0.2,0,1.56,-0.2,1,6.56,-1.8,-1,7.76,-0.9,-1,11.49,-1,-1,1.6,-1.5,-2,0.45
pinch_1,-1.3,-1,1.81,-1.1,0,2.69,-1.7,-1,5.61,-0.4,0,159.24,-1.1,-5,189.29,-1.3,0,29.61,-0.8,-1,7.96,-0.9,-1,0.89
pinch_3,-1.5,-2,3.25,-1.2,-1,4.96,-1.6,-2,9.84,-1.5,0,59.45,0.1,-2,108.09,-1.2,-2,32.16,-0.8,2,52.56,-3.8,-2,75.36
pinch_3,-0.9,-1,4.89,-1.4,-2,9.24,-0.9,-2,15.49,-1.8,1,261.36,-1.9,0,172.69,-1.5,-2,15.85,-0.5,-2,25.85,-0.1,2,55.49
pinch_3,-1.5,-1,3.45,-1.1,0,6.89,-1.9,-1,6.09,-3.3,-1,108.61,-2.6,-3,87.84,-2.6,-4,14.04,-3.2,-3,25.96,-4.6,0,191.84
pinch_3,-1.7,-1,1.21,-1.1,0,2.29,-1.5,-1,5.45,-0.4,3,75.04,-0.3,3,169.41,-1.9,-2,15.29,-1.4,-3,45.64,-2.9,-2,192.29
pinch_3,-1.1,-1,13.69,-1.7,-2,2.41,-1,0,2.4,-1.5,1,131.05,0.1,4,114.49,-1.7,-1,5.61,-1.8,-1,12.36,-1.6,-1,27.24
pinch_3,0.1,1,11.89,-0.5,1,10.45,-1,-2,11.2,0.3,9,210.41,1.1,4,277.89,0.9,1,13.09,-0.8,-1,32.16,-2,-2,74.6
pinch_3,-1.5,-2,8.45,-1.8,-1,5.76,-1.8,-1,2.96,-1.1,-5,182.09,-0.9,-3,293.69,-1.8,1,21.76,-0.9,-2,35.89,-2.3,4,221.41
pinch_3,-1.5,-1,4.05,-1.6,-1,6.04,-1.8,-1,5.76,-3.6,-2,120.44,-1.4,-2,69.04,-2.1,-2,11.29,-2.8,-2,26.36,-0.3,3,36.01
pinch_3,-0.8,-1,13.36,-0.8,0,3.36,-1.1,-2,5.69,0.3,5,171.61,1.5,4,309.65,-1.4,-1,9.64,-0.2,1,19.36,3,0,929
pinch_3,-1.2,-2,24.36,-0.7,-1,3.21,-1.3,-1,7.21,-2.6,-1,113.64,-4.3,-3,129.81,-1.2,-2,16.56,-1.1,2,52.29,-0.4,-4,129.84
pinch_3,-2.2,-2,2.56,-2.3,-2,2.21,-2.5,-2,7.05,-0.2,4,164.16,0.2,4,206.76,-0.1,0,8.49,-1.8,-2,60.76,-2,1,144.8
pinch_3,-1.3,-1,4.81,-1.2,0,6.56,-1,-1,6.4,-0.3,3,292.01,-2.9,3,324.09,-1.5,-3,26.05,-0.8,-2,92.56,-1.9,-1,14.69
pinch_3,-0.4,-1,3.64,-1.1,-1,2.49,-0.6,0,4.04,0.4,0,137.44,0.6,8,158.44,-0.2,0,11.76,-0.8,-1,10.96,-0.4,4,135.84
pinch_3,-0.7,0,1.61,-1,-1,2.4,-0.7,-1,4.41,-5.5,-4,77.65,-3.6,-1,104.04,-0.8,-1,9.96,-2.5,-3,19.85,0.9,2,143.49
pinch_3,-1.2,-1,1.96,-1,-1,1.6,-0.7,-1,2.81,-0.6,1,79.84,-1.1,-3,44.29,-2,-2,13.6,-0.5,0,13.45,-1.4,-1,7.84
pinch_3,-1.6,-1,1.24,-1.6,-1,2.84,-0.9,-1,7.89,-0.1,-3,117.69,-1.8,-3,58.56,-0.7,0,14.61,-1.5,-1,7.05,-1.6,-1,4.04
pinch_3,-1.2,-1,0.96,-1.2,-1,1.56,-1.9,-2,2.89,0.1,-1,49.69,-0.6,0,25.24,-1.5,-2,24.25,-0.3,-1,24.41,-0.8,-1,85.76
pinch_3,-1,-1,0.6,-1.5,-2,1.25,-1.5,-2,5.65,-1.6,3,115.24,-2.9,-2,67.09,-1.5,0,12.65,-1.5,0,11.85,-1.8,-1,12.16
pinch_3,-1.4,-1,1.84,-0.8,0,2.56,-0.4,0,5.84,-0.5,3,100.65,-1.7,6,125.41,-1,0,22.2,-1.9,-2,24.49,-1.4,0,6.84
pinch_3,-1.2,-1,1.96,-1.5,-1,1.05,-0.7,0,13.61,2.9,0,181.09,1.3,1,130.01,0.1,0,16.09,0.3,-1,55.61,-1.8,-1,77.36
pinch_3,-1.1,-1,4.09,-1.6,-2,5.04,-1.3,-1,5.41,0.2,3,175.16,1.5,3,97.05,-0.7,-1,22.01,-1.8,0,20.36,-1.6,-1,15.24
pinch_3,-0.9,-2,6.29,-1.3,-2,2.21,-1.7,-2,10.41,-1.8,-4,199.56,-2.3,-1,42.41,-1.1,-1,15.09,-1.3,-4,42.41,2.7,-2,805.61
